File	Avg_length	Median_length	Char_types	Types	Tokens	TTR	H	ISO_6393
por.txt	4.1502	4.0	35	1596	10000	0.1596	8.307039179336922	por
pot.txt	6.6881	6.0	18	4001	10000	0.4001	9.892857061216564	pot
ppk.txt	4.8294	5.0	23	2022	10000	0.2022	8.875786801186742	ppk
quc.txt	4.5179	4.0	31	1486	10000	0.1486	7.553122580625721	quc
quw.txt	7.2419	7.0	33	2877	10000	0.2877	10.014180703409616	quw
rom.txt	4.2921	4.0	25	1246	10000	0.1246	8.155650831166696	rom
rum.txt	4.5636	4.0	25	2302	10000	0.2302	9.184758416797234	rum
rus.txt	4.8686	5.0	32	3026	10000	0.3026	9.62939162725678	rus
shi.txt	6.325	6.0	34	3903	10000	0.3903	10.407368163884692	shi
slk.txt	4.3282	4.0	43	2284	10000	0.2284	9.192081251855178	slk
slv.txt	4.2969	4.0	29	2337	10000	0.2337	9.188437326637125	slv
sna.txt	6.9311	7.0	24	3142	10000	0.3142	10.010765787981647	sna
som.txt	5.5474	5.0	23	2370	10000	0.237	9.026286126186717	som
spa.txt	4.239	4.0	30	1839	10000	0.1839	8.485375786047788	spa
srp.txt	4.3857	4.0	26	2311	10000	0.2311	9.195283578154474	srp
ssw.txt	5.3573	5.0	24	2355	10000	0.2355	9.11630395604988	ssw
swe.txt	4.5182	4.0	27	1478	10000	0.1478	8.42520243579876	swe
syr.txt	3.9366	4.0	22	2520	10000	0.252	9.413710117452442	syr
tel.txt	4.1537	4.0	356	3561	10000	0.3561	10.504036279340635	tel
tgl.txt	4.5236	4.0	25	1357	10000	0.1357	7.472484898296617	tgl
tha.txt	3.1312	3.0	373	1196	10000	0.1196	7.998334956829991	tha
tmh.txt	4.5937	4.0	35	2400	10000	0.24	9.227758496104808	tmh
tur.txt	6.2027	6.0	39	3670	10000	0.367	10.704688144566951	tur
ukr.txt	4.5612	4.0	33	2948	10000	0.2948	9.596661755395251	ukr
usp.txt	5.3829	5.0	34	1359	10000	0.1359	8.051653873686652	usp
vie.txt	3.5681	3.0	88	1082	10000	0.1082	8.37489661336327	vie
wal.txt	7.1356	7.0	26	3180	10000	0.318	10.057882642108313	wal
wol.txt	3.6862	3.0	31	1464	10000	0.1464	8.621972804970184	wol
xho.txt	7.3963	7.0	27	3727	10000	0.3727	10.47853657556214	xho
zul.txt	7.6389	7.0	26	4164	10000	0.4164	10.630418624099748	zul
